SalePrice,OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,TotalBsmtSF,1stFlrSF,BsmtQual,KitchenQual,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,MasVnrArea,GarageYrBlt,Fireplaces,GarageFinish,GarageType,HeatingQC,BsmtFinSF1,Foundation,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,HalfBath,BsmtExposure,LotArea,LotShape,CentralAir,GarageCond,Electrical,PavedDrive,BsmtFullBath,RoofStyle,BsmtUnfSF,SaleCondition,Neighborhood,GarageQual,HouseStyle,BedroomAbvGr,MSZoning
185000,5,2126,2,TA,538,1013,1160,TA,TA,2,7,1967,1967,0.0,1967.0,0,Fin,Attchd,TA,249,PConc,,486,966,0,1,Gd,28698,IR2,Y,TA,SBrkr,Y,0,Flat,0,Abnorml,ClearCr,TA,2Story,3,RL
147400,7,1223,2,Gd,480,600,520,Gd,Gd,2,4,2005,2005,0.0,2005.0,0,RFn,Detchd,Ex,0,PConc,24.0,0,623,166,1,No,2544,Reg,Y,TA,SBrkr,Y,0,Gable,600,Normal,Somerst,TA,2Story,2,FV
166000,6,1392,2,TA,458,1392,1392,TA,TA,1,6,1957,1957,387.0,1957.0,2,RFn,Attchd,TA,1040,CBlock,80.0,0,0,0,1,No,11900,IR1,Y,TA,FuseA,Y,1,Gable,352,Normal,NAmes,TA,1Story,3,RL
151000,7,1200,2,TA,480,600,520,Gd,Gd,2,4,2005,2005,0.0,2005.0,0,RFn,Detchd,Ex,0,PConc,30.0,0,600,166,1,No,3180,Reg,Y,TA,SBrkr,Y,0,Gable,600,Normal,Somerst,TA,2Story,2,FV
237000,7,1829,2,Gd,613,941,941,Gd,Gd,2,7,2003,2003,223.0,2003.0,1,RFn,Attchd,Ex,483,PConc,44.0,192,888,39,1,No,9548,IR1,Y,TA,SBrkr,Y,1,Gable,458,Normal,CollgCr,TA,2Story,3,RL
167000,6,1516,2,TA,472,1516,1516,TA,TA,1,6,1964,1964,180.0,1964.0,0,RFn,Attchd,TA,196,CBlock,100.0,0,0,0,1,No,10004,Reg,Y,TA,SBrkr,Y,0,Gable,975,Normal,NAmes,TA,1Story,3,RL
139950,5,1144,2,TA,456,1144,1144,TA,TA,1,6,1961,1961,136.0,1961.0,0,Unf,Attchd,Gd,572,CBlock,75.0,0,0,0,0,No,7875,Reg,Y,TA,SBrkr,Y,1,Gable,572,Normal,NAmes,TA,1Story,3,RL
128000,4,1067,2,TA,436,1067,1067,Gd,Gd,2,4,1950,1995,0.0,1996.0,0,Unf,Attchd,TA,442,CBlock,60.0,290,0,0,0,No,9600,Reg,Y,TA,SBrkr,Y,0,Gable,625,Normal,Sawyer,TA,1Story,2,RL
153500,5,1559,2,TA,812,1559,1559,TA,TA,1,5,1948,1973,0.0,1948.0,0,Unf,Detchd,Gd,338,BrkTil,90.0,0,0,116,0,No,8100,Reg,Y,TA,SBrkr,Y,1,Gable,1221,Normal,OldTown,TA,1Story,2,RM
100000,6,987,1,TA,264,483,483,TA,TA,1,5,1973,1973,158.0,1973.0,0,Unf,Detchd,TA,330,CBlock,21.0,0,504,0,1,No,1680,Reg,Y,TA,SBrkr,Y,1,Gable,153,Normal,BrDale,TA,2Story,2,RM
144000,5,1099,1,TA,352,1099,1099,Gd,Gd,1,6,1995,2006,0.0,1999.0,0,Unf,Attchd,Ex,0,PConc,75.0,278,0,0,1,No,9525,Reg,Y,TA,SBrkr,Y,0,Gable,1099,Normal,CollgCr,TA,1Story,3,RL
130500,5,1200,1,TA,240,768,768,TA,TA,1,6,1946,1995,0.0,1946.0,0,Unf,Detchd,Ex,352,CBlock,70.0,0,432,0,0,No,11767,Reg,Y,TA,SBrkr,Y,0,Gable,416,Normal,Edwards,TA,1.5Fin,3,RL
140000,6,1482,1,TA,400,672,810,TA,Fa,2,7,1925,1950,0.0,1934.0,0,Unf,Detchd,TA,156,BrkTil,,0,672,0,0,No,12155,IR1,N,TA,SBrkr,P,0,Gable,516,Normal,SWISU,TA,2Story,4,RH
157500,5,1539,2,TA,686,650,958,TA,Gd,2,8,1904,2002,0.0,1983.0,1,Unf,Detchd,Gd,0,PConc,60.0,70,581,78,0,No,10440,Reg,Y,TA,SBrkr,P,0,Gable,650,Normal,OldTown,Gd,2Story,3,RM
174900,6,1165,2,TA,490,1127,1165,TA,TA,1,6,1966,1966,183.0,1966.0,0,RFn,Attchd,TA,312,CBlock,82.0,0,0,129,1,Gd,9020,Reg,Y,Gd,SBrkr,Y,1,Gable,276,Normal,NAmes,Gd,SLvl,3,RL
141000,5,1800,0,TA,0,1800,1800,TA,TA,2,10,1961,1961,0.0,,0,,,Ex,0,CBlock,80.0,0,0,0,0,No,8000,Reg,N,,SBrkr,Y,0,Gable,1800,Normal,NAmes,,1Story,6,RL
153900,5,1416,3,TA,720,876,876,TA,TA,1,7,1915,1950,0.0,1949.0,1,Unf,Detchd,Gd,0,BrkTil,100.0,418,540,0,1,Mn,12665,IR1,Y,TA,SBrkr,Y,0,Gable,876,Normal,OldTown,TA,1.5Fin,4,RM
171000,5,1701,2,TA,611,1390,1701,Gd,TA,2,6,1975,1981,0.0,1975.0,2,Fin,Basment,TA,1390,CBlock,,0,0,0,0,Gd,16647,IR1,Y,TA,SBrkr,Y,1,Gable,0,Normal,Sawyer,TA,SFoyer,3,RL
213000,7,1775,2,Gd,425,740,1006,Gd,Gd,2,7,1993,1993,137.0,1993.0,1,Unf,Attchd,Ex,513,PConc,75.0,234,769,72,1,No,9317,Reg,Y,TA,SBrkr,Y,1,Gable,227,Normal,SawyerW,TA,2Story,3,RL
133500,5,864,1,TA,338,864,864,TA,TA,1,5,1972,1972,0.0,1972.0,1,Unf,Attchd,Ex,460,CBlock,36.0,0,0,0,0,Av,15523,IR1,Y,TA,SBrkr,Y,1,Gable,404,Normal,CollgCr,TA,1Story,3,RL
240000,6,2358,2,TA,360,907,1307,TA,TA,3,10,1908,1997,0.0,1908.0,1,Unf,Detchd,TA,0,BrkTil,75.0,486,1051,40,0,No,45600,IR2,Y,TA,SBrkr,Y,0,Gable,907,Normal,ClearCr,Fa,1.5Fin,5,RL
187000,6,1855,2,Gd,512,528,1094,TA,TA,2,7,1976,1994,360.0,1976.0,1,RFn,Attchd,Ex,0,CBlock,80.0,113,761,100,1,No,9600,Reg,Y,TA,SBrkr,Y,0,Hip,528,Normal,Veenker,TA,SLvl,3,RL
131500,6,848,2,Gd,420,848,848,Gd,Gd,1,3,2003,2003,170.0,2003.0,0,Fin,Attchd,Ex,659,PConc,36.0,140,0,0,0,Av,4435,Reg,Y,TA,SBrkr,Y,1,Gable,189,Normal,CollgCr,TA,1Story,1,RM
215000,8,1456,2,Gd,400,1273,1456,Gd,Gd,2,7,2003,2003,40.0,2003.0,1,Fin,Attchd,Ex,0,PConc,,143,0,20,0,Gd,3196,Reg,Y,TA,SBrkr,Y,0,Gable,1273,Normal,Blmngtn,TA,1Story,2,RL
164000,7,1646,1,TA,240,918,918,TA,TA,2,7,1941,1950,0.0,1941.0,2,Unf,Detchd,Gd,364,CBlock,53.0,0,728,0,0,No,7128,Reg,Y,TA,SBrkr,Y,0,Gable,554,Normal,Crawfor,TA,2.5Unf,4,RL
158000,6,1445,2,TA,645,1127,1445,TA,TA,1,7,1964,1964,115.0,1964.0,1,RFn,Attchd,TA,564,CBlock,,180,0,0,1,Gd,12095,IR1,Y,TA,SBrkr,Y,0,Gable,563,Normal,NAmes,TA,SLvl,3,RL
170000,5,1779,2,TA,454,1763,1779,TA,TA,1,6,1955,1974,0.0,1955.0,1,Unf,Attchd,TA,306,CBlock,102.0,0,0,418,1,Mn,17920,Reg,Y,TA,SBrkr,Y,1,Hip,372,Abnorml,Sawyer,TA,1Story,3,RL
127000,5,1040,1,TA,260,1040,1040,TA,TA,1,6,1962,2010,0.0,1962.0,0,Unf,Detchd,Ex,659,CBlock,,0,0,104,1,No,6897,IR1,Y,TA,SBrkr,Y,1,Gable,381,Normal,Sawyer,TA,1Story,3,RL
147000,6,1026,2,TA,576,940,1026,Gd,TA,1,5,1978,1978,0.0,1981.0,0,Unf,Detchd,TA,505,CBlock,,0,0,0,0,Gd,10970,IR1,Y,Fa,SBrkr,Y,1,Gable,0,Normal,CollgCr,TA,SLvl,3,RL
174000,6,1481,2,TA,343,702,702,Gd,TA,2,6,1994,1995,0.0,1994.0,1,Fin,Attchd,Gd,0,PConc,65.0,0,779,36,1,No,8125,Reg,Y,TA,SBrkr,Y,0,Gable,702,Normal,Gilbert,TA,2Story,3,RL
152000,7,1370,2,TA,479,1090,1370,Gd,TA,2,6,1976,1976,189.0,1976.0,1,RFn,Attchd,TA,0,CBlock,80.0,0,0,0,0,No,10400,Reg,Y,TA,SBrkr,Y,0,Gable,1090,Family,NWAmes,TA,1Story,3,RL
250000,6,2654,2,TA,619,1054,1512,TA,Gd,2,9,1968,1984,220.0,1968.0,1,Unf,Attchd,TA,619,CBlock,,0,1142,65,1,Mn,11029,IR1,Y,TA,SBrkr,Y,1,Gable,435,Normal,NWAmes,TA,2Story,4,RL
189950,7,1426,1,Gd,216,912,912,TA,Gd,1,7,1918,1998,0.0,1925.0,1,Unf,Detchd,Gd,0,BrkTil,55.0,0,514,240,1,No,7642,Reg,Y,TA,SBrkr,Y,0,Gable,912,Normal,Crawfor,TA,1.5Fin,3,RL
131500,5,1039,2,TA,504,1039,1039,TA,TA,1,6,1965,1965,0.0,1965.0,0,Unf,Attchd,Ex,841,PConc,75.0,0,0,0,1,Mn,11625,Reg,Y,TA,SBrkr,Y,1,Hip,198,Normal,Sawyer,TA,1Story,3,RL
152000,6,1097,2,TA,480,1040,1097,Gd,TA,2,6,1984,1985,0.0,1986.0,0,Unf,Attchd,TA,338,PConc,81.0,0,0,0,0,No,9672,Reg,Y,TA,SBrkr,Y,0,Hip,702,Normal,SawyerW,TA,1Story,3,RL
132500,5,1148,1,TA,672,1148,1148,TA,TA,1,6,1959,1959,0.0,1959.0,0,Unf,Attchd,TA,1148,CBlock,70.0,0,0,0,0,No,7931,Reg,Y,TA,SBrkr,Y,1,Hip,0,Normal,NAmes,TA,1Story,3,RL
250580,7,1372,2,Gd,529,1372,1372,Ex,Gd,2,6,2007,2008,0.0,2008.0,0,Fin,Attchd,Ex,0,PConc,72.0,0,0,140,0,No,8640,Reg,Y,TA,SBrkr,Y,0,Gable,1372,Partial,Somerst,TA,1Story,3,FV
148500,5,1002,2,TA,902,1002,1002,TA,TA,1,5,1970,1970,76.0,1973.0,0,Unf,Detchd,TA,828,CBlock,,0,0,0,0,No,8750,IR1,Y,TA,SBrkr,Y,1,Gable,174,Normal,NAmes,TA,1Story,3,RL
248900,8,1646,3,Gd,870,1638,1646,Gd,Gd,2,6,2006,2007,274.0,2007.0,1,RFn,Attchd,Ex,0,PConc,67.0,192,0,80,0,Av,10656,IR1,Y,TA,SBrkr,Y,0,Gable,1638,Partial,Timber,TA,1Story,3,RL
129000,4,1120,2,TA,544,1040,1120,TA,Fa,1,5,1961,1961,0.0,1961.0,0,RFn,Attchd,TA,932,CBlock,85.0,168,0,0,1,No,6970,Reg,Y,TA,SBrkr,Y,1,Gable,108,Normal,Sawyer,TA,1Story,3,RL
169000,5,2320,2,TA,672,0,1547,,TA,2,7,1948,1950,0.0,1979.0,1,Unf,Attchd,Gd,0,Slab,,120,720,144,0,,14762,IR2,Y,TA,SBrkr,P,0,Gable,0,Normal,Gilbert,TA,2Story,2,RL
236000,7,1949,2,Gd,574,1050,1062,Gd,Gd,2,8,1993,1994,246.0,1993.0,1,Fin,Attchd,Ex,750,PConc,80.0,156,887,90,1,No,9938,Reg,Y,TA,SBrkr,Y,1,Gable,300,Normal,SawyerW,TA,2Story,3,RL
109500,5,894,1,TA,308,894,894,TA,TA,1,5,1962,1962,0.0,1962.0,0,Unf,Detchd,Gd,0,CBlock,60.0,0,0,0,0,No,6600,Reg,N,TA,SBrkr,Y,0,Hip,894,Normal,NAmes,TA,1Story,2,RL
200500,6,1682,2,TA,523,804,804,Gd,Gd,2,7,1998,1998,116.0,1998.0,0,RFn,Attchd,Ex,505,PConc,70.0,0,878,77,1,No,8750,Reg,Y,TA,SBrkr,Y,0,Gable,299,Normal,CollgCr,TA,2Story,3,RL
116000,5,910,2,Gd,414,105,910,TA,Gd,1,5,1953,1996,0.0,1953.0,0,Unf,Attchd,Gd,0,Stone,74.0,196,0,0,0,Av,8892,Reg,Y,TA,SBrkr,Y,0,Gable,105,Normal,NAmes,TA,1Story,3,RL
133000,5,1268,1,Gd,288,832,1036,TA,TA,1,6,1949,1950,0.0,1949.0,1,Unf,Attchd,Gd,375,CBlock,60.0,0,0,28,0,No,12144,Reg,Y,TA,SBrkr,Y,0,Gable,457,Normal,NAmes,TA,1Story,3,RL
66500,5,1131,1,TA,200,676,676,TA,TA,1,5,1941,1950,0.0,1941.0,0,Unf,Detchd,Ex,0,CBlock,52.0,26,455,0,1,No,5720,Reg,Y,TA,SBrkr,Y,0,Gable,676,Abnorml,OldTown,TA,1.5Fin,3,RM
303477,8,2610,2,Gd,550,1184,1184,Gd,Ex,2,11,2007,2007,0.0,2007.0,1,Fin,BuiltIn,Ex,64,PConc,75.0,208,1426,364,1,Av,9000,Reg,Y,TA,SBrkr,Y,0,Gable,1120,Partial,Somerst,TA,2Story,4,FV
132250,4,1040,2,TA,648,1064,1040,TA,TA,1,5,1963,1963,0.0,1963.0,0,Unf,Attchd,Gd,633,PConc,94.0,0,0,0,0,Gd,25286,Reg,Y,TA,SBrkr,Y,1,Gable,431,Normal,Mitchel,TA,1Story,3,RL
350000,9,2224,3,Gd,738,1462,1462,Ex,Ex,2,10,2004,2005,216.0,2004.0,1,Fin,Attchd,Ex,1170,PConc,74.0,184,762,0,1,No,8834,Reg,Y,TA,SBrkr,Y,1,Hip,292,Normal,NridgHt,TA,2Story,4,RL
148000,5,1155,2,TA,576,1109,1155,TA,Gd,1,6,1961,1995,0.0,1987.0,0,Unf,Detchd,TA,899,CBlock,88.0,192,0,0,0,Av,11782,IR1,Y,TA,SBrkr,Y,1,Gable,210,Normal,Sawyer,TA,SFoyer,3,RL
136500,5,864,1,Gd,336,864,864,TA,TA,1,6,1978,2005,90.0,1978.0,0,Unf,Attchd,Ex,646,CBlock,,0,0,0,0,No,7000,IR1,Y,TA,SBrkr,Y,1,Gable,218,Normal,CollgCr,TA,1Story,3,RL
157000,5,1090,2,TA,450,1090,1090,Ex,TA,1,5,2005,2006,0.0,2005.0,0,Fin,Attchd,Gd,980,PConc,60.0,0,0,49,1,No,7024,Reg,Y,TA,SBrkr,Y,1,Gable,110,Normal,Edwards,TA,1Story,2,RL
187500,7,1717,2,Gd,400,1156,1187,Gd,Gd,2,7,1990,1991,117.0,1990.0,1,RFn,Attchd,Ex,902,CBlock,44.0,168,530,36,1,Mn,13758,IR1,Y,TA,SBrkr,Y,0,Gable,254,Normal,Timber,TA,1.5Fin,3,RL
178000,6,1593,2,TA,389,808,808,Gd,TA,2,7,1992,1993,0.0,1993.0,1,RFn,BuiltIn,Gd,0,PConc,,342,785,40,1,No,9636,IR1,Y,TA,SBrkr,Y,0,Gable,808,Normal,Gilbert,TA,2Story,3,RL
118500,4,2230,1,Gd,440,795,954,TA,TA,1,10,1912,1950,0.0,1997.0,0,Unf,Detchd,TA,0,PConc,60.0,0,795,188,0,No,6204,Reg,N,Gd,SBrkr,Y,1,Gable,795,Normal,SWISU,TA,2.5Fin,5,RL
100000,5,892,1,TA,288,892,892,TA,TA,1,5,1967,1967,60.0,1967.0,0,RFn,Attchd,TA,432,CBlock,65.0,0,0,0,0,No,7150,Reg,Y,TA,SBrkr,Y,0,Gable,460,Normal,NAmes,TA,1Story,3,RL
328900,9,1709,2,Gd,506,1698,1709,Ex,Gd,2,5,1999,2000,60.0,1999.0,1,Fin,Attchd,Ex,1238,PConc,50.0,97,0,65,0,Av,5119,IR1,Y,TA,SBrkr,Y,1,Gable,460,Abnorml,Somerst,TA,1Story,2,FV
145000,5,1712,2,TA,588,1626,1712,TA,TA,2,8,1959,2005,122.0,2005.0,0,Fin,Attchd,Ex,528,CBlock,70.0,272,0,54,0,No,8393,Reg,Y,TA,SBrkr,Y,0,Gable,1098,Family,NAmes,TA,1Story,4,RL
135500,5,1393,1,TA,300,816,872,TA,TA,1,8,1955,1955,0.0,1955.0,0,Unf,Attchd,TA,0,PConc,59.0,121,521,0,1,No,16466,IR1,Y,TA,SBrkr,Y,0,Gable,816,Normal,Edwards,TA,1.5Fin,3,RL
268000,8,2217,2,Gd,621,2217,2217,TA,Gd,2,8,1970,1970,0.0,1970.0,1,Unf,Attchd,Ex,351,PConc,95.0,81,0,207,0,Gd,15865,IR1,Y,TA,SBrkr,Y,1,Flat,1043,Normal,NAmes,TA,1Story,4,RL
149500,6,1505,2,TA,505,1505,1505,TA,TA,1,6,1953,1953,90.0,1953.0,1,RFn,Attchd,Ex,1024,CBlock,128.0,0,0,0,0,No,12160,Reg,Y,TA,SBrkr,Y,1,Hip,481,Normal,NAmes,TA,1Story,2,RL
122900,5,924,2,TA,576,672,672,TA,TA,1,6,1949,2006,0.0,2003.0,1,Unf,Detchd,Ex,0,CBlock,60.0,0,252,0,0,Mn,8064,Reg,Y,TA,SBrkr,Y,0,Gable,672,Normal,NAmes,TA,1.5Fin,3,RL
172500,6,1683,2,TA,440,918,918,TA,TA,2,7,1978,1978,92.0,1978.0,1,RFn,Attchd,Gd,226,CBlock,70.0,243,765,0,1,No,11184,Reg,Y,TA,SBrkr,Y,0,Hip,192,Normal,Sawyer,TA,2Story,3,RL
154500,6,1068,1,TA,264,1059,1068,TA,TA,1,6,1963,2003,0.0,1963.0,0,RFn,Attchd,TA,663,CBlock,70.0,192,0,0,0,No,8414,Reg,Y,TA,SBrkr,Y,0,Hip,396,Normal,Sawyer,TA,1Story,3,RL
165000,5,1383,1,TA,354,1383,1383,Gd,TA,1,6,1954,1954,0.0,1954.0,1,Unf,Attchd,TA,1064,PConc,,511,0,116,0,Mn,13284,Reg,Y,TA,SBrkr,Y,1,Gable,319,Normal,Sawyer,TA,1Story,3,RL
118858,5,1535,2,TA,400,0,1535,,TA,2,8,1979,1979,0.0,1979.0,0,Unf,Attchd,TA,0,Slab,64.0,0,0,0,0,,7018,Reg,Y,TA,SBrkr,Y,0,Gable,0,Alloca,SawyerW,TA,1Story,4,RL
140000,6,1796,2,TA,483,780,983,TA,TA,1,8,1963,1963,415.0,1963.0,1,RFn,Attchd,TA,400,CBlock,71.0,0,813,50,1,No,7056,Reg,Y,TA,SBrkr,Y,1,Hip,380,Normal,NAmes,TA,2Story,4,RL
106500,4,951,1,TA,327,951,951,TA,TA,1,6,1936,1950,0.0,1936.0,0,Unf,Detchd,Ex,285,BrkTil,50.0,0,0,28,0,No,8765,Reg,N,TA,SBrkr,Y,0,Gable,666,Abnorml,IDOTRR,TA,1Story,2,RM
142953,5,2240,2,TA,528,0,1120,,TA,2,12,1979,1979,0.0,1979.0,0,Unf,Detchd,TA,0,Slab,64.0,154,1120,0,0,,7018,Reg,Y,TA,SBrkr,Y,0,Gable,0,Alloca,SawyerW,TA,2Story,6,RL
611657,9,2364,3,Ex,820,2330,2364,Ex,Ex,2,11,2009,2010,760.0,2009.0,2,Fin,Attchd,Ex,2188,PConc,100.0,0,0,67,1,Gd,12919,IR1,Y,TA,SBrkr,Y,1,Hip,142,Partial,NridgHt,TA,1Story,2,RL
135000,5,1236,1,TA,288,912,1236,TA,TA,1,6,1961,1994,0.0,1961.0,1,Unf,Attchd,TA,465,CBlock,65.0,0,0,0,0,No,6993,Reg,Y,TA,SBrkr,Y,0,Gable,447,Normal,Sawyer,TA,1Story,3,RL
110000,4,858,1,TA,684,858,858,TA,TA,1,4,1971,1971,0.0,1979.0,0,Unf,Detchd,TA,322,CBlock,,0,0,0,0,No,7340,IR1,Y,TA,SBrkr,Y,0,Gable,536,Normal,NAmes,TA,1Story,2,RL
153000,5,1306,1,TA,756,992,1306,TA,TA,1,5,1957,2000,0.0,1968.0,0,Unf,Detchd,TA,860,CBlock,64.0,0,0,0,0,Mn,8712,IR1,Y,TA,SBrkr,Y,1,Hip,132,Normal,NAmes,TA,1Story,2,RL
180000,7,1509,2,Gd,393,783,807,Gd,Gd,2,8,2003,2003,0.0,2003.0,1,Fin,Attchd,Ex,0,PConc,63.0,0,702,75,1,No,7875,Reg,Y,TA,SBrkr,Y,0,Gable,783,Normal,Gilbert,TA,2Story,3,RL
240000,7,1670,3,Gd,690,1670,1670,Gd,Gd,2,7,2006,2006,27.0,2006.0,1,RFn,Attchd,Ex,0,PConc,50.0,144,0,60,0,No,14859,IR1,Y,TA,SBrkr,Y,0,Hip,1670,Partial,Gilbert,TA,1Story,3,RL
125500,5,902,1,TA,288,876,902,TA,TA,1,6,1967,1967,75.0,1967.0,0,Unf,Attchd,TA,599,CBlock,,0,0,0,0,No,6173,IR1,Y,TA,SBrkr,Y,0,Gable,277,Normal,Sawyer,TA,1Story,3,RL
128000,5,1063,1,TA,280,1056,1063,TA,TA,1,6,1954,1954,110.0,1954.0,0,RFn,Attchd,TA,354,CBlock,80.0,0,0,0,0,No,9920,Reg,Y,TA,SBrkr,Y,1,Gable,412,Normal,NAmes,TA,1Story,3,RL
255000,8,1636,3,Gd,865,1623,1636,Gd,Gd,2,8,2006,2006,208.0,2006.0,1,RFn,Attchd,Ex,63,PConc,116.0,0,0,60,0,No,13501,IR1,Y,TA,SBrkr,Y,1,Gable,1560,Normal,Somerst,TA,1Story,3,RL
250000,7,2057,1,Gd,180,1017,1020,Gd,Gd,1,6,1936,1987,0.0,1936.0,1,Fin,Attchd,Gd,223,CBlock,86.0,0,1037,0,1,No,11500,IR1,Y,TA,SBrkr,Y,0,Gable,794,Normal,Crawfor,Fa,1.5Fin,3,RL
131000,5,902,2,TA,484,864,902,Gd,TA,1,5,1983,1983,0.0,1983.0,0,Unf,Attchd,TA,301,CBlock,,164,0,0,0,Av,8885,IR1,Y,TA,SBrkr,Y,1,Gable,239,Normal,Mitchel,TA,1Story,2,RL
174000,6,1484,2,Gd,390,742,742,Gd,Gd,2,8,2005,2005,0.0,2005.0,1,Fin,Attchd,Ex,0,PConc,149.0,36,742,24,1,No,12589,IR2,Y,TA,SBrkr,Y,0,Gable,742,Normal,Gilbert,TA,2Story,3,RL
154300,5,2274,2,TA,480,1105,1105,TA,TA,2,12,1960,1960,361.0,1960.0,0,Unf,Detchd,TA,443,CBlock,80.0,0,1169,0,0,No,11600,Reg,Y,TA,FuseA,Y,0,Gable,662,Normal,NAmes,TA,2Story,5,RL
143500,5,1268,1,TA,252,1268,1268,Gd,Gd,1,5,1977,1989,0.0,1978.0,0,Unf,Detchd,TA,196,CBlock,,173,0,0,1,Av,9286,IR1,Y,TA,SBrkr,Y,0,Gable,1072,Normal,CollgCr,TA,1Story,3,RL
88000,5,1015,1,TA,450,768,1015,TA,TA,1,6,1925,1950,0.0,1925.0,0,Unf,Detchd,TA,489,BrkTil,51.0,0,0,0,0,No,6120,Reg,N,TA,SBrkr,Y,0,Gable,279,Abnorml,BrkSide,TA,1Story,3,RM
145000,5,2002,3,TA,871,1001,1001,TA,TA,2,8,1949,1950,0.0,1949.0,0,Unf,2Types,TA,284,CBlock,82.0,0,1001,0,0,No,6270,Reg,N,TA,FuseA,Y,0,Gable,717,Normal,Crawfor,TA,2Story,4,RH
173733,6,1224,2,Gd,528,612,612,Gd,Gd,2,4,2009,2009,76.0,2009.0,0,RFn,Detchd,Ex,294,PConc,30.0,0,612,234,1,Av,3000,Reg,Y,TA,SBrkr,Y,0,Gable,318,Partial,Somerst,TA,2Story,2,FV
75000,4,1092,1,TA,286,546,546,TA,TA,1,6,1970,1970,80.0,1970.0,0,Unf,Attchd,Fa,0,CBlock,21.0,0,546,0,1,No,2001,Reg,Y,TA,SBrkr,Y,0,Gable,546,Normal,MeadowV,TA,2Story,3,RM
35311,2,480,1,TA,308,480,480,TA,TA,0,4,1949,1950,0.0,1958.0,0,Unf,Detchd,TA,50,CBlock,50.0,0,0,0,0,Av,9000,Reg,N,TA,FuseA,Y,1,Gable,430,Abnorml,IDOTRR,TA,1Story,1,C (all)
135000,4,1229,1,TA,284,1134,1229,TA,TA,1,6,1956,1956,0.0,1956.0,0,RFn,Attchd,Ex,1059,CBlock,,0,0,0,0,No,17140,Reg,Y,TA,FuseA,Y,0,Gable,75,Normal,Edwards,TA,1Story,3,RL
238000,7,2127,3,Gd,833,1104,912,Ex,Gd,2,8,1991,1991,0.0,1991.0,1,RFn,Attchd,Ex,48,PConc,103.0,72,1215,192,1,Mn,13125,IR1,Y,TA,SBrkr,Y,1,Gable,422,Normal,SawyerW,TA,2Story,4,RL
176500,6,1414,2,Ex,601,1184,1414,Gd,TA,1,6,1958,2002,0.0,1990.0,1,Unf,Attchd,Ex,528,CBlock,87.0,0,0,51,0,No,11029,IR1,Y,TA,SBrkr,Y,1,Hip,245,Normal,NAmes,TA,1Story,3,RL
201000,6,1721,2,Gd,471,928,936,Gd,Gd,2,7,1994,1994,105.0,1994.0,0,RFn,Attchd,Ex,814,PConc,70.0,300,785,87,1,No,8462,IR1,Y,TA,SBrkr,Y,0,Gable,114,Normal,SawyerW,TA,2Story,3,RL
145900,5,2200,0,TA,0,1272,1272,TA,TA,2,9,1900,2003,0.0,,0,,,Gd,1084,CBlock,67.0,0,928,70,2,No,8777,Reg,Y,,SBrkr,N,2,Gable,188,Normal,Edwards,,1.5Fin,4,RL
169990,6,1316,2,Gd,397,1316,1316,Gd,Gd,2,6,2005,2006,0.0,2005.0,1,Fin,Attchd,Ex,28,PConc,65.0,100,0,0,0,No,10237,Reg,Y,TA,SBrkr,Y,0,Gable,1288,Partial,Gilbert,TA,1Story,3,RL
193000,6,1617,2,Gd,533,1604,1617,Gd,Gd,2,5,1993,1994,0.0,1993.0,1,RFn,Attchd,Ex,165,PConc,50.0,0,0,69,0,No,8012,Reg,Y,TA,SBrkr,Y,1,Gable,598,Normal,SawyerW,TA,1Story,2,RL
207500,6,1686,2,TA,612,1686,1686,Gd,TA,2,7,1980,1980,157.0,1980.0,1,Unf,Attchd,TA,625,CBlock,79.0,384,0,131,0,No,10240,Reg,Y,TA,SBrkr,Y,1,Gable,0,Normal,NWAmes,TA,1Story,3,RL
175000,5,1126,2,TA,540,1126,1126,Gd,Ex,2,6,1977,1977,0.0,1977.0,0,RFn,Attchd,TA,767,PConc,,180,0,0,0,Av,15611,IR1,Y,TA,SBrkr,Y,0,Gable,266,Abnorml,NWAmes,TA,1Story,3,RL
285000,8,2374,3,Gd,656,1181,1234,Gd,Ex,2,10,2003,2004,340.0,2003.0,1,Fin,BuiltIn,Ex,0,PConc,93.0,104,1140,100,1,No,11999,Reg,Y,TA,SBrkr,Y,0,Hip,1181,Normal,NridgHt,TA,2Story,4,RL
176000,7,1978,2,TA,486,832,1098,TA,TA,2,9,1968,1968,342.0,1968.0,1,RFn,Attchd,Gd,552,CBlock,,0,880,43,1,No,9900,Reg,Y,TA,SBrkr,Y,0,Gable,280,Normal,NWAmes,TA,2Story,4,RL
236500,8,1788,2,Gd,522,1753,1788,Gd,Ex,2,7,2001,2001,0.0,2001.0,1,RFn,Attchd,Ex,0,PConc,,202,0,151,0,Av,11838,Reg,Y,TA,SBrkr,Y,0,Hip,1753,Normal,CollgCr,TA,1Story,3,RL
222000,7,2236,2,TA,642,964,993,Gd,Gd,2,8,1997,1997,285.0,1997.0,1,Fin,BuiltIn,Gd,0,PConc,,0,1243,0,1,No,13006,IR1,Y,TA,SBrkr,Y,0,Gable,964,Normal,Gilbert,TA,2Story,4,RL
