SalePrice,OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,TotalBsmtSF,1stFlrSF,BsmtQual,KitchenQual,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,MasVnrArea,GarageYrBlt,Fireplaces,GarageFinish,GarageType,HeatingQC,BsmtFinSF1,Foundation,LotFrontage,WoodDeckSF,2ndFlrSF
135000,5,1134,1,TA,254,1010,1134,TA,TA,1,6,1960,2002,45.0,1960.0,0,RFn,Attchd,Ex,588,CBlock,70.0,0,0
159500,6,1194,2,TA,539,655,1194,TA,TA,1,6,1959,1959,0.0,1954.0,1,Fin,BuiltIn,Ex,655,CBlock,79.0,0,0
106000,5,1302,2,TA,440,630,630,TA,TA,2,6,1970,1970,304.0,1970.0,0,Unf,Detchd,TA,0,CBlock,24.0,0,672
325000,8,2622,2,Gd,712,1463,1500,Ex,Gd,2,9,1994,1995,362.0,1994.0,2,RFn,Attchd,Ex,1032,PConc,98.0,186,1122
179900,7,1442,2,Gd,719,910,1442,Gd,Gd,2,6,1990,1991,0.0,1990.0,1,Fin,Attchd,Gd,738,PConc,114.0,0,0
274725,7,2021,2,Gd,422,868,887,Ex,Gd,2,9,2006,2006,0.0,2006.0,1,RFn,BuiltIn,Ex,0,PConc,168.0,0,1134
181000,6,1690,2,TA,463,924,948,Gd,TA,2,7,2000,2000,0.0,2000.0,1,RFn,Attchd,Ex,0,PConc,,100,742
280000,8,1836,3,Gd,862,1836,1836,Ex,Gd,2,7,2004,2005,42.0,2004.0,1,Fin,Attchd,Ex,1039,PConc,107.0,125,0
188000,6,1658,2,TA,431,773,773,Gd,TA,2,8,1995,1996,0.0,1995.0,1,Fin,Attchd,Gd,219,PConc,,224,885
205000,7,1964,2,TA,483,803,1098,TA,TA,2,8,1976,1976,660.0,1976.0,1,RFn,Attchd,TA,403,CBlock,80.0,0,866
129900,5,816,1,TA,308,816,816,TA,TA,1,5,1957,1957,0.0,1957.0,0,Unf,Detchd,TA,708,CBlock,73.0,0,0
134500,5,1008,1,TA,240,1008,1008,TA,Gd,1,6,1953,2006,0.0,1953.0,0,Unf,Attchd,Gd,643,CBlock,66.0,0,0
117000,5,833,1,TA,326,833,833,TA,Gd,1,4,1954,2000,0.0,1955.0,0,Unf,Detchd,Ex,415,CBlock,90.0,0,0
318000,8,1734,3,Gd,928,1734,1734,Ex,Ex,2,7,2007,2007,328.0,2007.0,1,RFn,Attchd,Ex,1004,PConc,93.0,0,0
184100,8,1419,2,Gd,527,408,779,Gd,Gd,2,7,2002,2002,0.0,2002.0,1,Fin,BuiltIn,Ex,353,PConc,,120,640
130000,5,894,2,TA,450,894,894,TA,Gd,1,5,1967,2003,0.0,1967.0,0,RFn,Attchd,Ex,702,CBlock,57.0,0,0
140000,5,1601,1,TA,300,533,1021,TA,TA,1,6,1958,1987,0.0,1958.0,0,RFn,BuiltIn,TA,0,CBlock,85.0,280,580
133700,5,1040,1,TA,286,1040,1040,TA,TA,1,6,1959,1959,0.0,1959.0,0,RFn,Attchd,TA,369,CBlock,70.0,140,0
118400,6,1012,1,TA,308,1012,1012,TA,TA,1,6,1920,1950,0.0,1920.0,1,Unf,Detchd,TA,0,BrkTil,59.0,0,0
212900,7,1552,3,Gd,782,1552,1552,Gd,Gd,2,7,2005,2006,196.0,2005.0,0,RFn,Attchd,Ex,24,PConc,84.0,144,0
112000,4,960,1,TA,288,672,960,TA,TA,1,5,1956,1956,0.0,1956.0,0,Unf,Basment,Ex,0,CBlock,,64,0
118000,5,698,0,TA,0,698,698,TA,TA,1,4,1947,2008,0.0,,0,,,Ex,0,CBlock,50.0,0,0
163900,7,1482,2,TA,392,384,812,Gd,Gd,2,7,1992,1992,170.0,1992.0,1,Fin,Attchd,Gd,0,PConc,,100,670
115000,4,1005,2,TA,672,1005,1005,TA,Fa,1,5,1955,1955,0.0,1977.0,1,Unf,Detchd,TA,0,CBlock,60.0,0,0
174000,7,1555,3,Gd,660,1373,1555,Gd,Gd,2,7,2007,2007,130.0,2007.0,1,Fin,Attchd,Ex,0,PConc,53.0,143,0
259000,7,1530,3,Gd,630,1530,1530,Gd,Gd,2,7,2004,2004,0.0,2004.0,1,Fin,Attchd,Ex,1300,PConc,182.0,144,0
215000,7,1959,2,Gd,434,847,847,Gd,Gd,2,8,2004,2005,0.0,2004.0,1,Fin,BuiltIn,Ex,0,PConc,59.0,100,1112
140000,5,936,2,TA,672,936,936,Gd,TA,1,4,1980,1980,180.0,1980.0,0,Unf,Detchd,TA,936,CBlock,60.0,49,0
135000,4,1981,2,TA,576,1122,1328,TA,Gd,2,7,1928,1950,0.0,1981.0,2,Unf,Detchd,TA,622,BrkTil,65.0,431,653
93500,5,974,0,TA,0,974,974,Gd,TA,1,5,1991,1992,0.0,,0,,,TA,212,PConc,63.0,0,0
117500,6,2210,1,TA,205,1008,1178,TA,Fa,2,8,1880,1950,0.0,1930.0,0,Unf,Detchd,TA,0,BrkTil,90.0,0,1032
239500,8,2020,2,Gd,466,1128,1142,Gd,Gd,2,8,1995,1995,0.0,1995.0,1,RFn,Attchd,Ex,584,PConc,80.0,0,878
169000,6,1600,2,TA,460,916,916,Gd,TA,2,7,1997,1997,0.0,1997.0,1,Fin,Attchd,Gd,0,PConc,57.0,100,684
102000,6,986,1,TA,180,960,986,TA,TA,1,5,1926,1950,0.0,1926.0,1,Unf,Detchd,TA,0,BrkTil,60.0,0,0
119000,6,1252,1,TA,288,1032,1032,TA,TA,1,6,1950,1950,0.0,1950.0,0,Unf,Attchd,TA,280,CBlock,80.0,0,220
94000,5,1020,0,TA,0,780,780,TA,TA,1,6,1875,1996,0.0,,0,,,Gd,0,CBlock,54.0,0,240
196000,6,1567,2,TA,714,1567,1567,TA,Gd,2,5,1977,1977,0.0,1977.0,2,RFn,Attchd,TA,1567,PConc,,264,0
144000,5,1167,2,TA,495,915,1167,TA,TA,1,6,1920,1950,0.0,1972.0,1,Unf,Detchd,TA,645,BrkTil,98.0,0,0
139000,5,952,2,TA,840,952,952,TA,TA,1,4,1951,1951,0.0,1988.0,0,Unf,Detchd,TA,852,CBlock,60.0,0,0
197500,5,1868,2,TA,484,780,1088,TA,Gd,2,9,1976,1976,44.0,1976.0,1,Unf,Attchd,Ex,381,CBlock,,448,780
424870,8,2828,3,Gd,1052,1466,1466,Ex,Gd,3,11,2006,2007,340.0,2006.0,1,RFn,BuiltIn,Ex,1150,PConc,77.0,125,1362
80000,5,1006,0,TA,0,1006,1006,TA,TA,1,5,1959,1959,0.0,,0,,,TA,288,CBlock,,0,0
80000,4,924,1,TA,280,672,672,Gd,Fa,1,5,1941,1950,0.0,1941.0,0,Unf,Detchd,Fa,348,BrkTil,60.0,0,252
149000,5,1576,1,TA,225,1042,1042,TA,TA,1,8,1928,1950,0.0,1928.0,1,Unf,Detchd,Ex,0,BrkTil,52.0,0,534
180000,6,1298,2,Gd,403,1298,1298,Gd,Gd,2,5,1985,1985,85.0,1985.0,1,Unf,Attchd,TA,1258,CBlock,,165,0
174500,7,1564,1,TA,234,704,860,TA,Fa,1,7,1941,1950,0.0,1941.0,1,Unf,Attchd,Ex,275,CBlock,75.0,0,704
116900,7,1111,1,TA,288,572,572,TA,TA,1,5,1926,1950,0.0,1982.0,1,Unf,Detchd,TA,0,PConc,,0,539
143000,7,1482,2,TA,324,650,832,TA,TA,1,7,1920,1988,0.0,1930.0,0,Unf,Detchd,Ex,624,PConc,50.0,0,650
124000,6,932,1,TA,306,932,932,TA,Gd,1,4,1950,1950,0.0,1950.0,1,Unf,Attchd,Ex,0,CBlock,57.0,0,0
149900,5,1466,2,TA,528,1466,1466,TA,Fa,1,6,1959,1959,132.0,1959.0,2,Fin,Attchd,TA,176,CBlock,134.0,0,0
230000,6,1811,2,TA,470,1073,1811,TA,Ex,1,6,1956,2004,0.0,1956.0,1,Fin,Attchd,Ex,296,PConc,90.0,0,0
120500,6,816,1,Gd,432,816,816,TA,TA,1,5,1930,2007,0.0,2002.0,0,Unf,Detchd,Ex,538,BrkTil,,0,0
201800,7,1820,2,TA,492,864,902,TA,Gd,1,8,1965,1988,288.0,1965.0,2,Unf,Attchd,TA,454,CBlock,,60,918
218000,5,1437,2,Gd,528,1437,1437,Gd,Gd,2,6,1976,2004,0.0,1976.0,1,RFn,Attchd,TA,1157,CBlock,90.0,0,0
179900,5,1265,2,TA,502,1219,1265,TA,Gd,2,6,1965,1999,0.0,1965.0,1,RFn,Attchd,Gd,633,PConc,85.0,0,0
230000,7,1314,2,Gd,626,1314,1314,Gd,Gd,2,6,2007,2008,166.0,2008.0,1,RFn,Attchd,Ex,904,PConc,34.0,172,0
235128,8,1580,3,Gd,830,1580,1580,Gd,Gd,2,7,2007,2008,186.0,2008.0,0,RFn,Attchd,Ex,0,PConc,92.0,0,0
185000,6,1876,2,Gd,540,901,943,TA,Gd,2,8,1974,1974,270.0,1974.0,1,RFn,Attchd,TA,442,CBlock,76.0,0,933
146000,6,1456,2,TA,440,855,855,Gd,TA,2,7,1978,1978,0.0,1978.0,1,Unf,Attchd,Fa,311,CBlock,24.0,26,601
224000,6,1640,2,Gd,924,1296,1640,TA,Gd,1,7,1954,2006,72.0,1993.0,1,Unf,Detchd,Ex,728,CBlock,,108,0
129000,5,894,2,TA,450,894,894,Gd,TA,1,5,1968,1968,0.0,1968.0,1,Fin,Attchd,Gd,492,CBlock,109.0,0,0
108959,4,1258,2,TA,400,1198,1258,Gd,TA,0,6,1969,1969,0.0,1969.0,0,Unf,CarPort,TA,1198,CBlock,60.0,120,0
194000,5,1432,2,TA,588,1360,1432,Gd,Gd,1,5,1978,1978,0.0,1978.0,1,Unf,Attchd,Ex,680,PConc,,168,0
233170,7,1502,2,Gd,644,1502,1502,Gd,Gd,2,7,2009,2009,268.0,2009.0,0,RFn,Attchd,Ex,0,PConc,79.0,0,0
245350,8,1694,3,Gd,776,1694,1694,Gd,Gd,2,7,2008,2008,72.0,2008.0,0,RFn,Attchd,Ex,0,PConc,64.0,160,0
173000,6,1671,2,TA,472,959,959,Gd,TA,2,7,2000,2000,0.0,2000.0,1,Fin,Attchd,Ex,786,PConc,58.0,0,712
235000,6,2108,2,TA,540,1127,1236,TA,Gd,2,7,1935,1986,0.0,1935.0,2,Unf,Basment,Ex,626,CBlock,120.0,0,872
625000,10,3627,3,Gd,807,1930,1831,Ex,Gd,3,10,1995,1996,1378.0,1995.0,1,Fin,Attchd,Ex,1387,PConc,118.0,361,1796
171000,6,1118,1,TA,358,1096,1118,TA,TA,1,6,1977,1977,0.0,1977.0,1,Fin,Attchd,TA,522,CBlock,76.0,203,0
163000,6,1261,2,TA,433,1261,1261,TA,TA,1,6,1958,1958,0.0,1958.0,1,RFn,Attchd,Ex,662,CBlock,76.0,0,0
171900,7,1250,2,Gd,625,625,625,Gd,Gd,2,5,2006,2007,0.0,2006.0,0,Fin,Detchd,Ex,0,PConc,35.0,0,625
200500,5,3086,0,TA,0,1598,1636,TA,Ex,3,12,1946,1994,0.0,,1,,,TA,152,CBlock,138.0,122,971
239000,6,2345,2,TA,360,952,1170,Gd,TA,2,9,1932,1950,0.0,1932.0,1,Unf,Detchd,TA,503,BrkTil,80.0,0,1175
285000,8,2872,2,Gd,541,1683,2129,Gd,Gd,2,9,1992,2000,337.0,1992.0,1,Fin,Attchd,Ex,700,PConc,85.0,0,743
119500,5,923,1,TA,264,876,923,TA,TA,1,5,1984,1985,0.0,1984.0,0,Unf,Attchd,TA,658,CBlock,37.0,362,0
115000,6,1224,1,TA,210,818,818,TA,TA,1,5,1926,2004,0.0,1926.0,0,Unf,Detchd,TA,468,CBlock,,0,406
154900,5,1343,1,TA,186,731,820,TA,TA,1,7,1921,1950,0.0,1921.0,1,Unf,Detchd,Ex,0,BrkTil,54.0,192,523
93000,5,1124,0,TA,0,0,1124,,TA,1,5,1954,1954,0.0,,1,,,Gd,0,Slab,77.0,0,0
250000,7,2514,2,TA,693,1216,1298,Gd,TA,2,8,1990,1991,0.0,1990.0,0,Fin,Attchd,Ex,1216,Wood,,0,1216
392500,8,1652,2,Ex,482,1600,1652,Ex,Gd,2,5,2008,2008,186.0,2008.0,1,Fin,Attchd,Ex,1480,PConc,64.0,162,0
745000,10,4476,3,Gd,813,2396,2411,Ex,Ex,3,10,1996,1996,0.0,1996.0,2,Fin,Attchd,Ex,2096,PConc,160.0,171,2065
120000,5,1130,2,TA,720,1120,1130,TA,TA,1,5,1920,1950,0.0,1970.0,1,Unf,Detchd,Ex,821,BrkTil,60.0,229,0
186700,5,1572,3,TA,995,1572,1572,TA,TA,1,5,1963,1963,226.0,1963.0,2,RFn,2Types,Gd,1159,CBlock,50.0,0,0
104900,5,1221,1,TA,392,784,949,TA,TA,1,7,1924,1950,0.0,1965.0,0,Unf,Attchd,Gd,392,BrkTil,60.0,0,272
95000,3,1699,2,TA,420,978,1014,Fa,TA,2,7,1900,1970,0.0,1920.0,0,Unf,CarPort,TA,440,CBlock,107.0,0,685
262000,8,1624,3,Gd,757,1624,1624,Gd,Gd,2,5,1994,1995,0.0,1994.0,1,RFn,Attchd,Ex,1456,PConc,89.0,0,0
195000,7,1660,2,Gd,493,831,831,Gd,Gd,2,7,2002,2002,95.0,2002.0,0,RFn,Attchd,Ex,0,PConc,68.0,144,829
189000,7,1804,2,TA,442,994,1028,TA,Gd,2,7,1999,1999,0.0,1999.0,1,Fin,Attchd,Gd,0,PConc,60.0,140,776
168000,4,1622,4,TA,1356,1249,1622,TA,TA,1,7,1961,1975,149.0,1975.0,1,Fin,2Types,Ex,1159,CBlock,,439,0
174000,8,1441,2,Gd,492,776,764,Gd,Gd,2,5,1999,2000,456.0,1999.0,0,Unf,Detchd,Ex,0,PConc,24.0,206,677
125000,5,1472,1,TA,250,702,842,TA,Gd,1,6,1925,1994,0.0,1925.0,0,Unf,Detchd,Gd,0,PConc,60.0,0,630
165000,6,1224,2,TA,402,1224,1224,Ex,TA,2,5,1999,1999,425.0,1999.0,0,Fin,Attchd,Ex,883,PConc,,0,0
158000,6,1352,1,TA,299,663,663,TA,TA,1,7,1969,1969,143.0,1969.0,0,Fin,Attchd,TA,371,CBlock,80.0,379,689
176000,6,1456,2,TA,400,728,728,Gd,Gd,2,8,2005,2005,0.0,2005.0,0,Fin,Attchd,Ex,0,PConc,51.0,100,728
219210,7,1863,3,Gd,660,879,879,Gd,Gd,2,9,2006,2006,0.0,2006.0,1,Fin,BuiltIn,Ex,0,PConc,58.0,100,984
144000,7,1690,1,TA,225,815,815,TA,TA,1,7,1916,1950,0.0,1916.0,1,Unf,Detchd,Ex,0,BrkTil,65.0,0,875
178000,7,1212,2,Gd,573,1212,1212,Gd,Gd,2,6,2001,2001,0.0,2001.0,0,RFn,Attchd,Ex,0,PConc,70.0,356,0
148000,4,1382,2,TA,459,1051,1382,TA,TA,1,6,1963,1979,51.0,1974.0,1,Unf,Attchd,Gd,547,CBlock,75.0,0,0
116050,4,864,1,TA,280,864,864,TA,TA,1,5,1970,1970,0.0,1972.0,0,Unf,Attchd,Gd,0,CBlock,71.0,0,0
197900,7,1779,2,TA,546,866,866,Gd,Gd,2,6,1998,1998,0.0,1998.0,0,RFn,Attchd,Ex,0,PConc,80.0,198,913
117000,5,1348,1,TA,216,884,884,TA,TA,1,5,1925,1997,0.0,1960.0,1,Unf,Detchd,Ex,0,BrkTil,50.0,0,464
213000,7,1630,2,Gd,451,1630,1630,Gd,Gd,2,6,2000,2001,171.0,2000.0,1,Unf,Attchd,Ex,0,PConc,75.0,74,0
153500,5,1074,2,TA,495,1056,1074,Gd,TA,1,6,1975,1975,0.0,1975.0,0,RFn,Attchd,Ex,788,CBlock,78.0,0,0
271900,7,2196,3,Gd,701,2158,2196,Gd,Gd,2,7,1990,1991,234.0,1990.0,1,RFn,Attchd,Gd,485,CBlock,90.0,84,0
107000,4,1056,1,TA,384,1056,1056,TA,TA,1,5,1966,1966,0.0,1966.0,0,Unf,Detchd,TA,1056,CBlock,,0,0
200000,6,1700,2,Gd,544,1682,1700,Gd,Gd,2,7,2003,2003,120.0,2003.0,0,RFn,Attchd,Ex,340,PConc,70.0,192,0
140000,5,1283,2,TA,506,931,1283,TA,TA,1,6,1962,1980,0.0,1980.0,0,Unf,Detchd,TA,504,CBlock,70.0,0,0
290000,8,1660,2,Gd,500,1660,1660,Ex,Gd,2,8,2006,2006,420.0,2006.0,1,RFn,Attchd,Ex,1220,PConc,85.0,322,0
189000,6,1845,2,Gd,462,1055,1055,Gd,Gd,2,8,1992,1992,0.0,1992.0,1,RFn,Attchd,Ex,0,PConc,70.0,635,790
164000,8,1752,2,Gd,492,559,1080,Gd,TA,2,8,1988,2005,0.0,1988.0,0,RFn,Basment,Gd,427,Wood,152.0,325,672
113000,4,672,1,TA,234,672,672,TA,TA,1,4,1941,1950,0.0,1941.0,0,Unf,Attchd,TA,344,CBlock,50.0,0,0
145000,4,960,1,TA,364,648,960,TA,TA,0,3,1965,2001,0.0,1965.0,0,Unf,Attchd,Ex,648,CBlock,,88,0
134500,5,999,1,TA,300,925,999,TA,TA,1,6,1962,1962,0.0,1962.0,0,Unf,Attchd,TA,784,CBlock,69.0,150,0
125000,5,894,1,TA,384,894,894,TA,TA,1,5,1966,1966,0.0,1966.0,0,RFn,Detchd,TA,180,CBlock,99.0,0,0
112000,6,1902,2,TA,539,0,1318,,TA,2,8,1978,1978,0.0,1978.0,0,Unf,Attchd,TA,0,Slab,68.0,0,584
229456,8,1314,2,Gd,552,1300,1314,Gd,Gd,2,6,2009,2009,72.0,2009.0,0,RFn,Attchd,Ex,936,PConc,72.0,135,0
80500,4,912,0,TA,0,0,672,,TA,1,3,1947,1950,0.0,,0,,,Gd,0,Slab,52.0,0,240
91500,6,1218,0,TA,0,672,672,TA,TA,1,7,1971,1971,236.0,,0,,,TA,0,CBlock,21.0,201,546
115000,5,912,1,TA,288,912,912,TA,TA,1,5,1964,1964,0.0,1964.0,0,Unf,Attchd,TA,312,CBlock,66.0,0,0
134000,5,1211,1,TA,322,952,1211,TA,TA,1,5,1968,1968,0.0,1968.0,1,Unf,Attchd,Ex,250,CBlock,55.0,0,0
143000,6,1846,1,TA,315,1040,1168,TA,TA,2,7,1949,1950,320.0,1949.0,1,Unf,Attchd,Ex,196,CBlock,78.0,0,678
137900,5,2136,2,TA,528,2136,2136,TA,TA,2,7,1951,1951,44.0,1951.0,0,Unf,Detchd,TA,756,CBlock,89.0,0,0
184000,7,1490,2,Gd,388,788,788,Gd,Gd,2,8,2004,2005,0.0,2004.0,1,Fin,Attchd,Ex,724,PConc,60.0,100,702
145000,6,1138,1,TA,264,588,1138,TA,TA,1,6,1958,1958,63.0,1958.0,0,RFn,Attchd,Ex,507,CBlock,65.0,224,0
214000,6,1933,3,Gd,668,894,894,Gd,Gd,2,9,2007,2007,74.0,2007.0,1,Fin,BuiltIn,Ex,0,PConc,86.0,100,1039
147000,5,912,2,TA,576,912,912,TA,Gd,1,5,1965,2008,300.0,1992.0,0,Unf,Detchd,Ex,595,CBlock,72.0,0,0
367294,9,1702,3,Ex,1052,1702,1702,Ex,Ex,1,7,2008,2008,766.0,2008.0,1,Fin,Attchd,Ex,1540,PConc,65.0,0,0
127000,5,1507,1,TA,404,1075,1507,TA,TA,2,7,1960,1960,0.0,1960.0,0,Unf,Basment,Gd,666,CBlock,70.0,0,0
190000,5,2620,2,TA,600,1361,1361,Gd,TA,2,12,1977,1977,1.0,1977.0,1,RFn,BuiltIn,Ex,498,CBlock,,155,1259
132500,5,1190,2,TA,540,1106,1190,TA,TA,1,6,1962,1962,120.0,1962.0,0,Unf,Attchd,TA,803,CBlock,70.0,0,0
101800,4,1224,2,TA,462,0,1224,,TA,2,6,1962,1962,0.0,1962.0,0,Unf,CarPort,TA,0,Slab,70.0,0,0
142000,5,1188,2,TA,531,1188,1188,TA,TA,1,6,1959,1959,180.0,1959.0,0,RFn,Attchd,Fa,1000,CBlock,,0,0
130000,5,1964,0,TA,0,940,1024,TA,TA,1,7,1911,1950,0.0,,0,,,TA,0,PConc,55.0,0,940
138887,5,1784,1,TA,180,747,892,Gd,TA,1,9,1914,1950,0.0,1914.0,0,Unf,Detchd,Gd,0,BrkTil,96.0,203,892
175500,7,1626,2,Gd,474,764,764,Gd,Gd,2,6,2003,2003,106.0,2003.0,0,RFn,BuiltIn,Ex,0,PConc,36.0,0,862
195000,7,1948,2,Gd,434,847,847,Gd,Gd,2,8,2004,2005,0.0,2004.0,1,Fin,BuiltIn,Ex,0,PConc,41.0,100,1101
142500,6,1141,2,Gd,484,1141,1141,Gd,TA,1,6,2005,2005,0.0,2005.0,0,Unf,Detchd,Ex,0,PConc,63.0,0,0
265900,8,1484,2,Gd,472,1476,1484,Gd,Ex,2,6,2006,2006,32.0,2006.0,1,RFn,Attchd,Ex,428,PConc,64.0,120,0
224900,7,1768,2,Gd,543,884,884,Gd,Gd,2,8,2003,2003,252.0,2003.0,0,RFn,Attchd,Ex,550,PConc,65.0,0,884
248328,7,1689,3,Gd,954,1689,1689,Gd,Gd,2,7,2007,2007,0.0,2007.0,0,RFn,Attchd,Ex,0,PConc,83.0,0,0
170000,7,1173,2,TA,528,1053,1173,Gd,Gd,2,6,1974,1974,81.0,1974.0,2,RFn,Attchd,TA,885,CBlock,85.0,0,0
465000,10,2076,3,Ex,850,2076,2076,Ex,Ex,2,7,2006,2006,,2006.0,1,Fin,Attchd,Ex,1386,PConc,107.0,216,0
230000,8,1517,2,TA,400,792,792,Gd,Gd,1,7,1929,1950,0.0,1931.0,2,Unf,Detchd,Fa,0,PConc,,0,725
178000,6,1868,2,TA,477,585,1140,Gd,TA,3,7,1984,2003,74.0,1984.0,1,Fin,BuiltIn,Ex,0,CBlock,78.0,268,728
186500,7,1553,2,Gd,615,756,756,Gd,Gd,2,6,2005,2006,0.0,2005.0,0,RFn,Attchd,Ex,0,PConc,65.0,0,797
169900,6,1034,3,TA,888,1012,1034,TA,TA,1,6,1976,1976,335.0,1976.0,0,Unf,Attchd,TA,539,CBlock,,0,0
129500,6,2058,2,TA,396,735,1134,Gd,TA,1,8,1917,1950,0.0,1950.0,1,Unf,Detchd,Fa,319,BrkTil,60.0,0,924
119000,5,988,1,TA,276,876,988,TA,TA,1,6,1950,1950,0.0,1950.0,0,Unf,Attchd,TA,534,CBlock,60.0,0,0
244000,7,2110,2,Gd,522,2110,2110,TA,Ex,2,8,1968,1968,0.0,1968.0,2,Fin,Attchd,Ex,1065,CBlock,93.0,0,0
171750,7,1405,2,Gd,478,1405,1405,Gd,Gd,2,6,2003,2003,163.0,2003.0,1,RFn,Attchd,Ex,0,PConc,,148,0
130000,5,874,1,TA,288,864,874,TA,TA,1,5,1968,1968,0.0,1968.0,0,RFn,Attchd,TA,510,CBlock,62.0,33,0
294000,7,2167,2,Gd,518,1192,1516,TA,Gd,2,9,1974,2003,0.0,1974.0,2,RFn,Attchd,TA,125,CBlock,,220,651
165400,7,1656,2,Gd,397,746,760,Gd,Gd,2,7,2003,2004,92.0,2003.0,1,Fin,BuiltIn,Ex,0,PConc,60.0,178,896
127500,6,1367,1,TA,560,884,959,TA,TA,1,6,1931,1950,0.0,1978.0,1,Unf,Detchd,TA,425,BrkTil,52.0,0,408
301500,8,1987,2,Gd,691,1986,1987,Gd,Gd,2,7,1994,1994,554.0,1994.0,1,Fin,Attchd,Ex,1314,PConc,91.0,262,0
99900,5,864,0,TA,0,864,864,Fa,TA,1,4,1922,1950,0.0,,0,,,Ex,0,PConc,56.0,0,0
190000,7,1166,2,Gd,400,856,1166,Gd,Gd,2,5,2005,2005,182.0,2005.0,0,Fin,Attchd,Ex,655,PConc,59.0,212,0
151000,6,1054,2,TA,460,1054,1054,Gd,TA,1,6,1969,1969,0.0,1969.0,0,Unf,Attchd,Gd,602,CBlock,65.0,180,0
181000,6,1675,2,TA,502,841,892,Gd,TA,2,7,1999,1999,0.0,1999.0,1,Fin,BuiltIn,Ex,0,PConc,,0,783
128900,5,1050,1,TA,338,1050,1050,TA,TA,1,5,1956,1956,0.0,1956.0,0,Unf,Attchd,Gd,504,CBlock,80.0,0,0
161500,4,1788,1,TA,304,1104,1104,TA,TA,1,8,1957,1989,0.0,1957.0,2,Unf,Attchd,Ex,0,CBlock,,120,684
180500,6,1824,2,TA,520,764,1060,TA,TA,1,8,1919,1950,0.0,1940.0,1,Unf,Detchd,Ex,0,PConc,60.0,0,764
181000,6,1337,2,Gd,511,1405,1337,Gd,Gd,2,5,1998,1999,0.0,1998.0,0,Fin,Attchd,Ex,266,PConc,34.0,144,0
183900,7,1452,2,Gd,506,691,713,Gd,Gd,2,6,1999,1999,218.0,1999.0,0,Unf,Detchd,Ex,450,PConc,35.0,0,739
122000,7,1889,1,Fa,308,925,964,TA,TA,1,9,1910,1950,0.0,1960.0,1,Unf,Detchd,TA,0,CBlock,60.0,0,925
378500,9,2018,3,Ex,746,2002,2018,Ex,Ex,2,10,2008,2009,0.0,2009.0,1,Fin,Attchd,Ex,0,PConc,89.0,144,0
381000,8,3447,3,TA,1014,728,1968,TA,Gd,3,11,1935,1997,632.0,1982.0,2,Unf,BuiltIn,Ex,192,CBlock,,314,1479
144000,5,1524,1,TA,315,874,874,TA,TA,1,7,1958,1958,180.0,1958.0,0,Unf,Attchd,TA,460,CBlock,78.0,0,650
260000,7,1524,2,Gd,586,1332,1332,Gd,Gd,0,4,1979,1979,0.0,1979.0,1,Fin,Attchd,TA,1258,PConc,,268,192
185750,6,1489,2,TA,462,1489,1489,TA,Gd,2,7,1968,1968,0.0,1968.0,1,RFn,Attchd,Gd,0,CBlock,,0,0
137000,5,935,1,TA,288,935,935,TA,TA,1,5,1965,1965,114.0,1965.0,0,Unf,Attchd,TA,560,CBlock,,180,0
177000,6,1357,1,TA,312,1019,1357,TA,Ex,1,5,1959,2006,84.0,1959.0,1,RFn,Basment,Gd,719,CBlock,124.0,0,0
139000,5,1250,2,TA,552,661,661,TA,TA,2,8,1910,2003,0.0,1985.0,1,Unf,Detchd,Ex,0,PConc,53.0,242,589
137000,5,1920,2,TA,400,928,928,TA,TA,2,10,1948,1950,567.0,1948.0,0,Unf,Detchd,Gd,220,CBlock,95.0,0,992
162000,6,1395,2,TA,497,723,735,TA,TA,1,6,1972,1972,0.0,1972.0,1,Unf,Attchd,TA,593,CBlock,,294,660
197900,6,1724,2,TA,480,1680,1724,Gd,TA,1,7,1967,1976,359.0,1967.0,1,RFn,Attchd,Fa,528,CBlock,,0,0
237000,8,2031,2,Gd,577,1128,1128,Gd,Gd,2,7,2002,2002,,2002.0,1,RFn,Attchd,Ex,804,PConc,75.0,0,903
68400,4,1128,2,TA,528,698,698,TA,TA,1,6,1920,1950,0.0,1980.0,0,RFn,Detchd,TA,0,CBlock,60.0,30,430
227000,7,1573,2,Gd,544,1573,1573,Gd,Gd,2,6,2002,2002,110.0,2002.0,0,RFn,Attchd,Ex,788,PConc,67.0,0,0
180000,7,1339,2,TA,484,1309,1339,Gd,TA,2,6,1990,1990,54.0,1990.0,1,Fin,Attchd,TA,1053,CBlock,50.0,0,0
150500,5,1040,2,TA,484,1040,1040,Gd,Gd,2,5,1977,2008,0.0,1977.0,0,Unf,Detchd,TA,532,CBlock,61.0,0,0
139000,6,1824,0,TA,0,912,912,TA,TA,2,8,1971,1971,0.0,,0,,,TA,0,CBlock,94.0,128,912
169000,6,2447,1,TA,336,804,1699,TA,Gd,2,10,1919,1990,0.0,1969.0,1,Unf,Detchd,Ex,0,PConc,50.0,272,748
132500,6,1412,1,TA,280,780,825,TA,TA,1,6,1939,1950,0.0,1939.0,1,Unf,Detchd,Ex,0,CBlock,50.0,45,587
143000,6,1328,2,TA,528,1328,1328,TA,TA,1,6,1963,1963,451.0,1963.0,2,Unf,Attchd,TA,569,CBlock,,0,0
