OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,TotalBsmtSF,BsmtQual,1stFlrSF,KitchenQual,FullBath,TotRmsAbvGrd,YearBuilt,GarageFinish,YearRemodAdd,GarageYrBlt,MasVnrArea,Fireplaces,HeatingQC,BsmtFinSF1,Foundation,GarageType,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,BsmtExposure,HalfBath,LotArea,LotShape,CentralAir,Electrical,PavedDrive,BsmtFullBath
7,1434,2,Gd,527,1454,Gd,1434,Gd,2,6,2001,RFn,2001,2001.0,0.0,1,Ex,20,PConc,Attchd,65.0,290,0,39,No,0,8529,IR1,Y,SBrkr,Y,0
5,2126,2,TA,538,1013,TA,1160,TA,2,7,1967,Fin,1967,1967.0,0.0,0,TA,249,PConc,Attchd,,486,966,0,Gd,1,28698,IR2,Y,SBrkr,Y,0
7,1223,2,Gd,480,600,Gd,520,Gd,2,4,2005,RFn,2005,2005.0,0.0,0,Ex,0,PConc,Detchd,24.0,0,623,166,No,1,2544,Reg,Y,SBrkr,Y,0
6,1392,2,TA,458,1392,TA,1392,TA,1,6,1957,RFn,1957,1957.0,387.0,2,TA,1040,CBlock,Attchd,80.0,0,0,0,No,1,11900,IR1,Y,FuseA,Y,1
7,1200,2,TA,480,600,Gd,520,Gd,2,4,2005,RFn,2005,2005.0,0.0,0,Ex,0,PConc,Detchd,30.0,0,600,166,No,1,3180,Reg,Y,SBrkr,Y,0
7,1829,2,Gd,613,941,Gd,941,Gd,2,7,2003,RFn,2003,2003.0,223.0,1,Ex,483,PConc,Attchd,44.0,192,888,39,No,1,9548,IR1,Y,SBrkr,Y,1
6,1516,2,TA,472,1516,TA,1516,TA,1,6,1964,RFn,1964,1964.0,180.0,0,TA,196,CBlock,Attchd,100.0,0,0,0,No,1,10004,Reg,Y,SBrkr,Y,0
5,1144,2,TA,456,1144,TA,1144,TA,1,6,1961,Unf,1961,1961.0,136.0,0,Gd,572,CBlock,Attchd,75.0,0,0,0,No,0,7875,Reg,Y,SBrkr,Y,1
4,1067,2,TA,436,1067,Gd,1067,Gd,2,4,1950,Unf,1995,1996.0,0.0,0,TA,442,CBlock,Attchd,60.0,290,0,0,No,0,9600,Reg,Y,SBrkr,Y,0
5,1559,2,TA,812,1559,TA,1559,TA,1,5,1948,Unf,1973,1948.0,0.0,0,Gd,338,BrkTil,Detchd,90.0,0,0,116,No,0,8100,Reg,Y,SBrkr,Y,1
6,987,1,TA,264,483,TA,483,TA,1,5,1973,Unf,1973,1973.0,158.0,0,TA,330,CBlock,Detchd,21.0,0,504,0,No,1,1680,Reg,Y,SBrkr,Y,1
5,1099,1,TA,352,1099,Gd,1099,Gd,1,6,1995,Unf,2006,1999.0,0.0,0,Ex,0,PConc,Attchd,75.0,278,0,0,No,1,9525,Reg,Y,SBrkr,Y,0
5,1200,1,TA,240,768,TA,768,TA,1,6,1946,Unf,1995,1946.0,0.0,0,Ex,352,CBlock,Detchd,70.0,0,432,0,No,0,11767,Reg,Y,SBrkr,Y,0
6,1482,1,TA,400,672,TA,810,Fa,2,7,1925,Unf,1950,1934.0,0.0,0,TA,156,BrkTil,Detchd,,0,672,0,No,0,12155,IR1,N,SBrkr,P,0
5,1539,2,TA,686,650,TA,958,Gd,2,8,1904,Unf,2002,1983.0,0.0,1,Gd,0,PConc,Detchd,60.0,70,581,78,No,0,10440,Reg,Y,SBrkr,P,0
6,1165,2,TA,490,1127,TA,1165,TA,1,6,1966,RFn,1966,1966.0,183.0,0,TA,312,CBlock,Attchd,82.0,0,0,129,Gd,1,9020,Reg,Y,SBrkr,Y,1
5,1800,0,TA,0,1800,TA,1800,TA,2,10,1961,,1961,,0.0,0,Ex,0,CBlock,,80.0,0,0,0,No,0,8000,Reg,N,SBrkr,Y,0
5,1416,3,TA,720,876,TA,876,TA,1,7,1915,Unf,1950,1949.0,0.0,1,Gd,0,BrkTil,Detchd,100.0,418,540,0,Mn,1,12665,IR1,Y,SBrkr,Y,0
5,1701,2,TA,611,1390,Gd,1701,TA,2,6,1975,Fin,1981,1975.0,0.0,2,TA,1390,CBlock,Basment,,0,0,0,Gd,0,16647,IR1,Y,SBrkr,Y,1
7,1775,2,Gd,425,740,Gd,1006,Gd,2,7,1993,Unf,1993,1993.0,137.0,1,Ex,513,PConc,Attchd,75.0,234,769,72,No,1,9317,Reg,Y,SBrkr,Y,1
5,864,1,TA,338,864,TA,864,TA,1,5,1972,Unf,1972,1972.0,0.0,1,Ex,460,CBlock,Attchd,36.0,0,0,0,Av,0,15523,IR1,Y,SBrkr,Y,1
6,2358,2,TA,360,907,TA,1307,TA,3,10,1908,Unf,1997,1908.0,0.0,1,TA,0,BrkTil,Detchd,75.0,486,1051,40,No,0,45600,IR2,Y,SBrkr,Y,0
6,1855,2,Gd,512,528,TA,1094,TA,2,7,1976,RFn,1994,1976.0,360.0,1,Ex,0,CBlock,Attchd,80.0,113,761,100,No,1,9600,Reg,Y,SBrkr,Y,0
6,848,2,Gd,420,848,Gd,848,Gd,1,3,2003,Fin,2003,2003.0,170.0,0,Ex,659,PConc,Attchd,36.0,140,0,0,Av,0,4435,Reg,Y,SBrkr,Y,1
8,1456,2,Gd,400,1273,Gd,1456,Gd,2,7,2003,Fin,2003,2003.0,40.0,1,Ex,0,PConc,Attchd,,143,0,20,Gd,0,3196,Reg,Y,SBrkr,Y,0
7,1646,1,TA,240,918,TA,918,TA,2,7,1941,Unf,1950,1941.0,0.0,2,Gd,364,CBlock,Detchd,53.0,0,728,0,No,0,7128,Reg,Y,SBrkr,Y,0
6,1445,2,TA,645,1127,TA,1445,TA,1,7,1964,RFn,1964,1964.0,115.0,1,TA,564,CBlock,Attchd,,180,0,0,Gd,1,12095,IR1,Y,SBrkr,Y,0
5,1779,2,TA,454,1763,TA,1779,TA,1,6,1955,Unf,1974,1955.0,0.0,1,TA,306,CBlock,Attchd,102.0,0,0,418,Mn,1,17920,Reg,Y,SBrkr,Y,1
5,1040,1,TA,260,1040,TA,1040,TA,1,6,1962,Unf,2010,1962.0,0.0,0,Ex,659,CBlock,Detchd,,0,0,104,No,1,6897,IR1,Y,SBrkr,Y,1
6,1026,2,TA,576,940,Gd,1026,TA,1,5,1978,Unf,1978,1981.0,0.0,0,TA,505,CBlock,Detchd,,0,0,0,Gd,0,10970,IR1,Y,SBrkr,Y,1
6,1481,2,TA,343,702,Gd,702,TA,2,6,1994,Fin,1995,1994.0,0.0,1,Gd,0,PConc,Attchd,65.0,0,779,36,No,1,8125,Reg,Y,SBrkr,Y,0
7,1370,2,TA,479,1090,Gd,1370,TA,2,6,1976,RFn,1976,1976.0,189.0,1,TA,0,CBlock,Attchd,80.0,0,0,0,No,0,10400,Reg,Y,SBrkr,Y,0
6,2654,2,TA,619,1054,TA,1512,Gd,2,9,1968,Unf,1984,1968.0,220.0,1,TA,619,CBlock,Attchd,,0,1142,65,Mn,1,11029,IR1,Y,SBrkr,Y,1
7,1426,1,Gd,216,912,TA,912,Gd,1,7,1918,Unf,1998,1925.0,0.0,1,Gd,0,BrkTil,Detchd,55.0,0,514,240,No,1,7642,Reg,Y,SBrkr,Y,0
5,1039,2,TA,504,1039,TA,1039,TA,1,6,1965,Unf,1965,1965.0,0.0,0,Ex,841,PConc,Attchd,75.0,0,0,0,Mn,1,11625,Reg,Y,SBrkr,Y,1
6,1097,2,TA,480,1040,Gd,1097,TA,2,6,1984,Unf,1985,1986.0,0.0,0,TA,338,PConc,Attchd,81.0,0,0,0,No,0,9672,Reg,Y,SBrkr,Y,0
5,1148,1,TA,672,1148,TA,1148,TA,1,6,1959,Unf,1959,1959.0,0.0,0,TA,1148,CBlock,Attchd,70.0,0,0,0,No,0,7931,Reg,Y,SBrkr,Y,1
7,1372,2,Gd,529,1372,Ex,1372,Gd,2,6,2007,Fin,2008,2008.0,0.0,0,Ex,0,PConc,Attchd,72.0,0,0,140,No,0,8640,Reg,Y,SBrkr,Y,0
5,1002,2,TA,902,1002,TA,1002,TA,1,5,1970,Unf,1970,1973.0,76.0,0,TA,828,CBlock,Detchd,,0,0,0,No,0,8750,IR1,Y,SBrkr,Y,1
8,1646,3,Gd,870,1638,Gd,1646,Gd,2,6,2006,RFn,2007,2007.0,274.0,1,Ex,0,PConc,Attchd,67.0,192,0,80,Av,0,10656,IR1,Y,SBrkr,Y,0
4,1120,2,TA,544,1040,TA,1120,Fa,1,5,1961,RFn,1961,1961.0,0.0,0,TA,932,CBlock,Attchd,85.0,168,0,0,No,1,6970,Reg,Y,SBrkr,Y,1
5,2320,2,TA,672,0,,1547,TA,2,7,1948,Unf,1950,1979.0,0.0,1,Gd,0,Slab,Attchd,,120,720,144,,0,14762,IR2,Y,SBrkr,P,0
7,1949,2,Gd,574,1050,Gd,1062,Gd,2,8,1993,Fin,1994,1993.0,246.0,1,Ex,750,PConc,Attchd,80.0,156,887,90,No,1,9938,Reg,Y,SBrkr,Y,1
5,894,1,TA,308,894,TA,894,TA,1,5,1962,Unf,1962,1962.0,0.0,0,Gd,0,CBlock,Detchd,60.0,0,0,0,No,0,6600,Reg,N,SBrkr,Y,0
6,1682,2,TA,523,804,Gd,804,Gd,2,7,1998,RFn,1998,1998.0,116.0,0,Ex,505,PConc,Attchd,70.0,0,878,77,No,1,8750,Reg,Y,SBrkr,Y,0
5,910,2,Gd,414,105,TA,910,Gd,1,5,1953,Unf,1996,1953.0,0.0,0,Gd,0,Stone,Attchd,74.0,196,0,0,Av,0,8892,Reg,Y,SBrkr,Y,0
5,1268,1,Gd,288,832,TA,1036,TA,1,6,1949,Unf,1950,1949.0,0.0,1,Gd,375,CBlock,Attchd,60.0,0,0,28,No,0,12144,Reg,Y,SBrkr,Y,0
5,1131,1,TA,200,676,TA,676,TA,1,5,1941,Unf,1950,1941.0,0.0,0,Ex,0,CBlock,Detchd,52.0,26,455,0,No,1,5720,Reg,Y,SBrkr,Y,0
8,2610,2,Gd,550,1184,Gd,1184,Ex,2,11,2007,Fin,2007,2007.0,0.0,1,Ex,64,PConc,BuiltIn,75.0,208,1426,364,Av,1,9000,Reg,Y,SBrkr,Y,0
4,1040,2,TA,648,1064,TA,1040,TA,1,5,1963,Unf,1963,1963.0,0.0,0,Gd,633,PConc,Attchd,94.0,0,0,0,Gd,0,25286,Reg,Y,SBrkr,Y,1
9,2224,3,Gd,738,1462,Ex,1462,Ex,2,10,2004,Fin,2005,2004.0,216.0,1,Ex,1170,PConc,Attchd,74.0,184,762,0,No,1,8834,Reg,Y,SBrkr,Y,1
5,1155,2,TA,576,1109,TA,1155,Gd,1,6,1961,Unf,1995,1987.0,0.0,0,TA,899,CBlock,Detchd,88.0,192,0,0,Av,0,11782,IR1,Y,SBrkr,Y,1
5,864,1,Gd,336,864,TA,864,TA,1,6,1978,Unf,2005,1978.0,90.0,0,Ex,646,CBlock,Attchd,,0,0,0,No,0,7000,IR1,Y,SBrkr,Y,1
5,1090,2,TA,450,1090,Ex,1090,TA,1,5,2005,Fin,2006,2005.0,0.0,0,Gd,980,PConc,Attchd,60.0,0,0,49,No,1,7024,Reg,Y,SBrkr,Y,1
7,1717,2,Gd,400,1156,Gd,1187,Gd,2,7,1990,RFn,1991,1990.0,117.0,1,Ex,902,CBlock,Attchd,44.0,168,530,36,Mn,1,13758,IR1,Y,SBrkr,Y,0
6,1593,2,TA,389,808,Gd,808,TA,2,7,1992,RFn,1993,1993.0,0.0,1,Gd,0,PConc,BuiltIn,,342,785,40,No,1,9636,IR1,Y,SBrkr,Y,0
4,2230,1,Gd,440,795,TA,954,TA,1,10,1912,Unf,1950,1997.0,0.0,0,TA,0,PConc,Detchd,60.0,0,795,188,No,0,6204,Reg,N,SBrkr,Y,1
5,892,1,TA,288,892,TA,892,TA,1,5,1967,RFn,1967,1967.0,60.0,0,TA,432,CBlock,Attchd,65.0,0,0,0,No,0,7150,Reg,Y,SBrkr,Y,0
9,1709,2,Gd,506,1698,Ex,1709,Gd,2,5,1999,Fin,2000,1999.0,60.0,1,Ex,1238,PConc,Attchd,50.0,97,0,65,Av,0,5119,IR1,Y,SBrkr,Y,1
5,1712,2,TA,588,1626,TA,1712,TA,2,8,1959,Fin,2005,2005.0,122.0,0,Ex,528,CBlock,Attchd,70.0,272,0,54,No,0,8393,Reg,Y,SBrkr,Y,0
5,1393,1,TA,300,816,TA,872,TA,1,8,1955,Unf,1955,1955.0,0.0,0,TA,0,PConc,Attchd,59.0,121,521,0,No,1,16466,IR1,Y,SBrkr,Y,0
8,2217,2,Gd,621,2217,TA,2217,Gd,2,8,1970,Unf,1970,1970.0,0.0,1,Ex,351,PConc,Attchd,95.0,81,0,207,Gd,0,15865,IR1,Y,SBrkr,Y,1
6,1505,2,TA,505,1505,TA,1505,TA,1,6,1953,RFn,1953,1953.0,90.0,1,Ex,1024,CBlock,Attchd,128.0,0,0,0,No,0,12160,Reg,Y,SBrkr,Y,1
5,924,2,TA,576,672,TA,672,TA,1,6,1949,Unf,2006,2003.0,0.0,1,Ex,0,CBlock,Detchd,60.0,0,252,0,Mn,0,8064,Reg,Y,SBrkr,Y,0
6,1683,2,TA,440,918,TA,918,TA,2,7,1978,RFn,1978,1978.0,92.0,1,Gd,226,CBlock,Attchd,70.0,243,765,0,No,1,11184,Reg,Y,SBrkr,Y,0
6,1068,1,TA,264,1059,TA,1068,TA,1,6,1963,RFn,2003,1963.0,0.0,0,TA,663,CBlock,Attchd,70.0,192,0,0,No,0,8414,Reg,Y,SBrkr,Y,0
5,1383,1,TA,354,1383,Gd,1383,TA,1,6,1954,Unf,1954,1954.0,0.0,1,TA,1064,PConc,Attchd,,511,0,116,Mn,0,13284,Reg,Y,SBrkr,Y,1
5,1535,2,TA,400,0,,1535,TA,2,8,1979,Unf,1979,1979.0,0.0,0,TA,0,Slab,Attchd,64.0,0,0,0,,0,7018,Reg,Y,SBrkr,Y,0
6,1796,2,TA,483,780,TA,983,TA,1,8,1963,RFn,1963,1963.0,415.0,1,TA,400,CBlock,Attchd,71.0,0,813,50,No,1,7056,Reg,Y,SBrkr,Y,1
4,951,1,TA,327,951,TA,951,TA,1,6,1936,Unf,1950,1936.0,0.0,0,Ex,285,BrkTil,Detchd,50.0,0,0,28,No,0,8765,Reg,N,SBrkr,Y,0
5,2240,2,TA,528,0,,1120,TA,2,12,1979,Unf,1979,1979.0,0.0,0,TA,0,Slab,Detchd,64.0,154,1120,0,,0,7018,Reg,Y,SBrkr,Y,0
9,2364,3,Ex,820,2330,Ex,2364,Ex,2,11,2009,Fin,2010,2009.0,760.0,2,Ex,2188,PConc,Attchd,100.0,0,0,67,Gd,1,12919,IR1,Y,SBrkr,Y,1
5,1236,1,TA,288,912,TA,1236,TA,1,6,1961,Unf,1994,1961.0,0.0,1,TA,465,CBlock,Attchd,65.0,0,0,0,No,0,6993,Reg,Y,SBrkr,Y,0
4,858,1,TA,684,858,TA,858,TA,1,4,1971,Unf,1971,1979.0,0.0,0,TA,322,CBlock,Detchd,,0,0,0,No,0,7340,IR1,Y,SBrkr,Y,0
5,1306,1,TA,756,992,TA,1306,TA,1,5,1957,Unf,2000,1968.0,0.0,0,TA,860,CBlock,Detchd,64.0,0,0,0,Mn,0,8712,IR1,Y,SBrkr,Y,1
7,1509,2,Gd,393,783,Gd,807,Gd,2,8,2003,Fin,2003,2003.0,0.0,1,Ex,0,PConc,Attchd,63.0,0,702,75,No,1,7875,Reg,Y,SBrkr,Y,0
7,1670,3,Gd,690,1670,Gd,1670,Gd,2,7,2006,RFn,2006,2006.0,27.0,1,Ex,0,PConc,Attchd,50.0,144,0,60,No,0,14859,IR1,Y,SBrkr,Y,0
5,902,1,TA,288,876,TA,902,TA,1,6,1967,Unf,1967,1967.0,75.0,0,TA,599,CBlock,Attchd,,0,0,0,No,0,6173,IR1,Y,SBrkr,Y,0
5,1063,1,TA,280,1056,TA,1063,TA,1,6,1954,RFn,1954,1954.0,110.0,0,TA,354,CBlock,Attchd,80.0,0,0,0,No,0,9920,Reg,Y,SBrkr,Y,1
8,1636,3,Gd,865,1623,Gd,1636,Gd,2,8,2006,RFn,2006,2006.0,208.0,1,Ex,63,PConc,Attchd,116.0,0,0,60,No,0,13501,IR1,Y,SBrkr,Y,1
7,2057,1,Gd,180,1017,Gd,1020,Gd,1,6,1936,Fin,1987,1936.0,0.0,1,Gd,223,CBlock,Attchd,86.0,0,1037,0,No,1,11500,IR1,Y,SBrkr,Y,0
5,902,2,TA,484,864,Gd,902,TA,1,5,1983,Unf,1983,1983.0,0.0,0,TA,301,CBlock,Attchd,,164,0,0,Av,0,8885,IR1,Y,SBrkr,Y,1
6,1484,2,Gd,390,742,Gd,742,Gd,2,8,2005,Fin,2005,2005.0,0.0,1,Ex,0,PConc,Attchd,149.0,36,742,24,No,1,12589,IR2,Y,SBrkr,Y,0
5,2274,2,TA,480,1105,TA,1105,TA,2,12,1960,Unf,1960,1960.0,361.0,0,TA,443,CBlock,Detchd,80.0,0,1169,0,No,0,11600,Reg,Y,FuseA,Y,0
5,1268,1,TA,252,1268,Gd,1268,Gd,1,5,1977,Unf,1989,1978.0,0.0,0,TA,196,CBlock,Detchd,,173,0,0,Av,1,9286,IR1,Y,SBrkr,Y,0
5,1015,1,TA,450,768,TA,1015,TA,1,6,1925,Unf,1950,1925.0,0.0,0,TA,489,BrkTil,Detchd,51.0,0,0,0,No,0,6120,Reg,N,SBrkr,Y,0
5,2002,3,TA,871,1001,TA,1001,TA,2,8,1949,Unf,1950,1949.0,0.0,0,TA,284,CBlock,2Types,82.0,0,1001,0,No,0,6270,Reg,N,FuseA,Y,0
6,1224,2,Gd,528,612,Gd,612,Gd,2,4,2009,RFn,2009,2009.0,76.0,0,Ex,294,PConc,Detchd,30.0,0,612,234,Av,1,3000,Reg,Y,SBrkr,Y,0
4,1092,1,TA,286,546,TA,546,TA,1,6,1970,Unf,1970,1970.0,80.0,0,Fa,0,CBlock,Attchd,21.0,0,546,0,No,1,2001,Reg,Y,SBrkr,Y,0
2,480,1,TA,308,480,TA,480,TA,0,4,1949,Unf,1950,1958.0,0.0,0,TA,50,CBlock,Detchd,50.0,0,0,0,Av,0,9000,Reg,N,FuseA,Y,1
4,1229,1,TA,284,1134,TA,1229,TA,1,6,1956,RFn,1956,1956.0,0.0,0,Ex,1059,CBlock,Attchd,,0,0,0,No,0,17140,Reg,Y,FuseA,Y,0
7,2127,3,Gd,833,1104,Ex,912,Gd,2,8,1991,RFn,1991,1991.0,0.0,1,Ex,48,PConc,Attchd,103.0,72,1215,192,Mn,1,13125,IR1,Y,SBrkr,Y,1
6,1414,2,Ex,601,1184,Gd,1414,TA,1,6,1958,Unf,2002,1990.0,0.0,1,Ex,528,CBlock,Attchd,87.0,0,0,51,No,0,11029,IR1,Y,SBrkr,Y,1
6,1721,2,Gd,471,928,Gd,936,Gd,2,7,1994,RFn,1994,1994.0,105.0,0,Ex,814,PConc,Attchd,70.0,300,785,87,No,1,8462,IR1,Y,SBrkr,Y,0
5,2200,0,TA,0,1272,TA,1272,TA,2,9,1900,,2003,,0.0,0,Gd,1084,CBlock,,67.0,0,928,70,No,2,8777,Reg,Y,SBrkr,N,2
6,1316,2,Gd,397,1316,Gd,1316,Gd,2,6,2005,Fin,2006,2005.0,0.0,1,Ex,28,PConc,Attchd,65.0,100,0,0,No,0,10237,Reg,Y,SBrkr,Y,0
6,1617,2,Gd,533,1604,Gd,1617,Gd,2,5,1993,RFn,1994,1993.0,0.0,1,Ex,165,PConc,Attchd,50.0,0,0,69,No,0,8012,Reg,Y,SBrkr,Y,1
6,1686,2,TA,612,1686,Gd,1686,TA,2,7,1980,Unf,1980,1980.0,157.0,1,TA,625,CBlock,Attchd,79.0,384,0,131,No,0,10240,Reg,Y,SBrkr,Y,1
5,1126,2,TA,540,1126,Gd,1126,Ex,2,6,1977,RFn,1977,1977.0,0.0,0,TA,767,PConc,Attchd,,180,0,0,Av,0,15611,IR1,Y,SBrkr,Y,0
8,2374,3,Gd,656,1181,Gd,1234,Ex,2,10,2003,Fin,2004,2003.0,340.0,1,Ex,0,PConc,BuiltIn,93.0,104,1140,100,No,1,11999,Reg,Y,SBrkr,Y,0
7,1978,2,TA,486,832,TA,1098,TA,2,9,1968,RFn,1968,1968.0,342.0,1,Gd,552,CBlock,Attchd,,0,880,43,No,1,9900,Reg,Y,SBrkr,Y,0
8,1788,2,Gd,522,1753,Gd,1788,Ex,2,7,2001,RFn,2001,2001.0,0.0,1,Ex,0,PConc,Attchd,,202,0,151,Av,0,11838,Reg,Y,SBrkr,Y,0
7,2236,2,TA,642,964,Gd,993,Gd,2,8,1997,Fin,1997,1997.0,285.0,1,Gd,0,PConc,BuiltIn,,0,1243,0,No,1,13006,IR1,Y,SBrkr,Y,0
8,1466,3,Gd,610,1466,Gd,1466,Gd,2,7,2007,Fin,2007,2007.0,0.0,0,Ex,16,PConc,Attchd,73.0,100,0,18,Av,0,8925,IR1,Y,SBrkr,Y,0
5,925,1,TA,429,925,TA,925,TA,1,5,1965,Unf,1965,1965.0,0.0,0,Ex,338,CBlock,Detchd,70.0,0,0,0,No,0,9100,Reg,Y,SBrkr,Y,0
9,1905,3,Ex,788,1905,Ex,1905,Ex,2,8,2006,Fin,2006,2006.0,302.0,1,Ex,0,PConc,Attchd,84.0,0,0,191,No,0,11670,IR1,Y,SBrkr,Y,0
7,1500,2,Gd,570,1500,Gd,1500,Gd,2,6,2004,RFn,2004,2004.0,210.0,0,Ex,20,PConc,Attchd,63.0,192,0,36,Av,0,8487,Reg,Y,SBrkr,Y,0
7,2069,2,TA,505,585,Gd,2069,Gd,2,9,1960,RFn,2007,1960.0,0.0,1,Ex,425,CBlock,Attchd,313.0,0,0,0,Gd,0,27650,IR2,Y,SBrkr,Y,1
4,747,2,TA,528,600,Fa,747,TA,1,5,1926,Unf,1953,1953.0,108.0,0,Gd,0,PConc,Detchd,52.0,0,0,0,Mn,0,5825,IR1,Y,SBrkr,Y,0
7,1200,2,Gd,555,1176,Gd,1200,Gd,2,5,2003,RFn,2003,2003.0,,0,Ex,833,PConc,Attchd,67.0,0,0,41,No,0,10083,Reg,Y,SBrkr,Y,1
7,1971,2,Gd,689,1113,Gd,1113,Gd,2,8,2005,RFn,2005,2005.0,0.0,1,Ex,341,PConc,Attchd,75.0,0,858,48,Mn,1,9675,Reg,Y,SBrkr,Y,0
7,1962,3,Gd,868,1391,Gd,1391,Gd,2,7,2006,RFn,2006,2006.0,0.0,0,Ex,464,PConc,Attchd,73.0,0,571,90,Mn,1,8760,Reg,Y,SBrkr,Y,0
7,2403,1,TA,349,1032,TA,1207,TA,2,10,1940,Unf,1950,1940.0,0.0,2,Ex,0,CBlock,Attchd,,56,1196,0,Mn,0,24090,Reg,Y,SBrkr,Y,0
6,1728,2,TA,574,1728,TA,1728,TA,2,8,1976,Unf,1976,1976.0,0.0,0,TA,936,CBlock,Attchd,55.0,40,0,0,Gd,0,12640,IR1,Y,SBrkr,Y,0
7,2060,2,Gd,390,992,Gd,1022,Gd,2,8,1999,RFn,1999,1999.0,298.0,1,Ex,772,PConc,BuiltIn,,0,1038,0,No,1,8755,IR1,Y,SBrkr,Y,1
4,1440,0,TA,0,1440,Gd,1440,TA,2,8,1977,,1977,,0.0,0,TA,1440,PConc,,42.0,321,0,0,Gd,0,7711,IR1,Y,SBrkr,N,2
5,1632,2,TA,576,1632,TA,1632,TA,2,8,1967,Unf,1967,1967.0,0.0,0,TA,0,CBlock,Attchd,100.0,0,0,0,Av,0,25000,Reg,Y,SBrkr,P,0
6,1344,2,TA,525,819,TA,1344,Gd,1,7,1958,RFn,1958,1958.0,541.0,1,Gd,111,CBlock,Basment,,0,0,118,No,0,14375,IR1,Y,FuseA,Y,0
5,1869,2,TA,456,1088,TA,1188,TA,1,7,1890,Unf,1996,1963.0,0.0,0,TA,1088,BrkTil,Detchd,98.0,48,561,0,No,0,8820,Reg,Y,SBrkr,Y,0
5,1144,1,TA,796,1144,TA,1144,TA,1,6,1959,RFn,1959,1959.0,128.0,1,TA,748,CBlock,Attchd,70.0,86,0,0,Av,0,8163,Reg,Y,SBrkr,Y,1
8,1629,3,Gd,808,1616,Gd,1629,Gd,2,9,2002,Fin,2003,2002.0,236.0,1,Ex,1300,PConc,Attchd,85.0,0,0,252,Av,0,14536,Reg,Y,SBrkr,Y,1
7,1776,2,Gd,474,936,Gd,936,Gd,2,7,2002,RFn,2002,2002.0,144.0,1,Ex,0,PConc,Attchd,65.0,144,840,96,,1,14006,IR1,Y,SBrkr,Y,0
6,1381,2,TA,676,1161,TA,1381,Gd,1,5,1972,RFn,2006,1972.0,0.0,1,TA,982,CBlock,Attchd,78.0,0,0,0,No,1,9360,Reg,Y,SBrkr,Y,1
5,864,2,TA,720,864,TA,864,Gd,1,5,1950,RFn,2002,1980.0,0.0,0,Gd,398,CBlock,Detchd,60.0,194,0,0,No,0,7200,Reg,Y,SBrkr,Y,1
5,965,1,TA,300,828,TA,965,TA,1,6,1965,Unf,1965,1979.0,0.0,0,Gd,641,CBlock,Detchd,60.0,421,0,0,No,0,7800,Reg,Y,SBrkr,Y,1
5,768,1,TA,396,768,Gd,768,TA,1,5,1972,Fin,2003,1974.0,0.0,0,Gd,660,CBlock,Detchd,60.0,192,0,0,Av,0,7200,Reg,Y,SBrkr,Y,0
5,1968,2,TA,530,784,TA,1168,TA,2,7,1969,RFn,1969,1969.0,232.0,1,Ex,562,CBlock,Attchd,,305,800,189,Av,1,11075,IR1,Y,SBrkr,Y,0
6,980,0,TA,0,945,Gd,980,TA,2,4,1975,,1975,,250.0,0,TA,945,CBlock,,35.0,0,0,0,Gd,0,9400,IR1,Y,SBrkr,Y,0
6,1958,2,TA,492,979,Gd,979,TA,2,8,1946,Unf,1950,1946.0,423.0,0,TA,484,CBlock,Attchd,82.0,0,979,0,No,0,7136,IR1,N,FuseF,Y,0
6,1229,2,TA,462,561,Gd,561,TA,1,5,1980,Fin,1980,1980.0,0.0,1,TA,285,CBlock,Attchd,24.0,150,668,0,No,1,1300,Reg,Y,SBrkr,Y,0
5,1057,2,TA,576,1057,TA,1057,TA,1,6,1962,Fin,1962,1977.0,0.0,0,TA,417,CBlock,Detchd,70.0,0,0,0,No,0,7420,Reg,Y,SBrkr,Y,0
7,1337,2,Gd,531,1337,Gd,1337,Gd,2,6,2003,RFn,2003,2003.0,0.0,0,Ex,699,PConc,Attchd,65.0,0,0,39,Mn,0,8450,Reg,Y,SBrkr,Y,1
7,1416,2,Gd,484,696,Gd,696,Gd,2,6,1999,Unf,1999,1999.0,0.0,0,Ex,604,PConc,Detchd,24.0,0,720,44,No,1,2572,Reg,Y,SBrkr,Y,1
5,858,0,TA,0,858,TA,858,TA,1,4,1958,,2008,,0.0,0,Gd,696,CBlock,,50.0,117,0,0,Gd,0,7207,IR1,Y,SBrkr,Y,1
6,2872,2,TA,619,1330,Gd,1542,TA,2,11,1977,Fin,1995,1977.0,424.0,1,TA,896,CBlock,Attchd,,550,1330,282,No,1,12227,IR1,Y,SBrkr,Y,1
6,1548,2,TA,440,804,Gd,804,Gd,2,7,1976,Unf,1976,1976.0,0.0,1,TA,556,CBlock,Detchd,24.0,48,744,0,No,1,2308,Reg,Y,SBrkr,Y,1
9,1800,2,Gd,702,1800,Ex,1800,Ex,2,7,2007,Fin,2007,2007.0,0.0,0,Ex,0,PConc,Attchd,122.0,288,0,136,No,0,11923,IR1,Y,SBrkr,Y,0
7,1894,2,Gd,510,817,Gd,824,Gd,2,8,2002,Fin,2003,2002.0,44.0,1,Ex,624,PConc,BuiltIn,80.0,0,1070,40,No,1,11316,Reg,Y,SBrkr,Y,1
